"ID_INDIV","GENDER","DAY","pa_gral","na_gral","V1RelSat"
6221,"male",26,2.3,1.1,6.83333333333333
6221,"male",27,2.6,1.7,6.83333333333333
6221,"male",28,2.9,1.7,6.83333333333333
6221,"male",29,2.7,1.6,6.83333333333333
6221,"male",30,2.6,2,6.83333333333333
6221,"male",31,2.4,2.3,6.83333333333333
6221,"male",32,3.1,1.8,6.83333333333333
6221,"male",33,2.7,1.8,6.83333333333333
6221,"male",34,2.6,1.9,6.83333333333333
6221,"male",35,2.4,1.8,6.83333333333333
6221,"male",36,2.4,2,6.83333333333333
6221,"male",37,2.6,2.3,6.83333333333333
6221,"male",38,3.1,1.4,6.83333333333333
6221,"male",39,3.6,1.8,6.83333333333333
6221,"male",40,2.8,1.9,6.83333333333333
6221,"male",41,2.3,1.9,6.83333333333333
6221,"male",42,2.6,2.4,6.83333333333333
6221,"male",43,2.9,1.5,6.83333333333333
6221,"male",44,2.5,1.4,6.83333333333333
6221,"male",45,2.9,1.4,6.83333333333333
6221,"male",46,3.1,1.1,6.83333333333333
6221,"male",47,3,1,6.83333333333333
6221,"male",48,3,1.5,6.83333333333333
6221,"male",49,2.7,1.9,6.83333333333333
6221,"male",50,3.5,1.3,6.83333333333333
6221,"male",51,2.7,1.5,6.83333333333333
6221,"male",52,3,1.3,6.83333333333333
6221,"male",53,2.6,2,6.83333333333333
6221,"male",54,2.7,2,6.83333333333333
6221,"male",55,2.6,1.9,6.83333333333333
6221,"male",56,2.5,1.8,6.83333333333333
6221,"male",57,2.7,2,6.83333333333333
6221,"male",58,2.6,1.4,6.83333333333333
6221,"male",59,2.9,1.7,6.83333333333333
6221,"male",60,2.8,1.7,6.83333333333333
6221,"male",61,2.5,2.1,6.83333333333333
6221,"male",62,2.4,2.2,6.83333333333333
6221,"male",63,2.5,2.1,6.83333333333333
6221,"male",64,2.5,2.3,6.83333333333333
6221,"male",65,1.8,3.4,6.83333333333333
6221,"male",66,2.1,2,6.83333333333333
6221,"male",67,2.3,1.9,6.83333333333333
6221,"male",68,2.8,1.8,6.83333333333333
6221,"male",69,2.6,1.8,6.83333333333333
6221,"male",70,2.6,1.9,6.83333333333333
6221,"male",71,2.7,1.8,6.83333333333333
6221,"male",72,3,1.1,6.83333333333333
6221,"male",73,2.9,1,6.83333333333333
6221,"male",74,2.9,1,6.83333333333333
6221,"male",75,2.9,1.1,6.83333333333333
6221,"male",76,2.7,1.3,6.83333333333333
6221,"male",77,2.8,1.5,6.83333333333333
6221,"male",78,2.6,1.7,6.83333333333333
6221,"male",79,2.8,1.3,6.83333333333333
6221,"male",80,2.4,1.3,6.83333333333333
6221,"male",81,2.4,2,6.83333333333333
6221,"male",82,2.6,1.1,6.83333333333333
6221,"male",83,2.5,1,6.83333333333333
6221,"male",84,2.5,1.3,6.83333333333333
6221,"male",85,2.3,1.2,6.83333333333333
6221,"male",86,2.2,1.3,6.83333333333333
6221,"male",87,2.8,1.2,6.83333333333333
6221,"male",88,2.2,1.4,6.83333333333333
6221,"male",89,2.2,1.4,6.83333333333333
6221,"male",90,2,1.7,6.83333333333333
6221,"male",91,2.5,1.4,6.83333333333333
6221,"male",92,2.4,1.3,6.83333333333333
6222,"female",1,2.8,1.3,6.83333333333333
6222,"female",2,3.7,1.1,6.83333333333333
6222,"female",3,3.2,1.2,6.83333333333333
6222,"female",4,3.9,1,6.83333333333333
6222,"female",5,4.1,1.1,6.83333333333333
6222,"female",6,2.4,1.1,6.83333333333333
6222,"female",7,2.1,1.4,6.83333333333333
6222,"female",8,3.3,1.2,6.83333333333333
6222,"female",9,2.3,1.7,6.83333333333333
6222,"female",10,3.2,1,6.83333333333333
6222,"female",11,2.3,1.1,6.83333333333333
6222,"female",12,2.8,1.3,6.83333333333333
6222,"female",13,1.9,1,6.83333333333333
6222,"female",14,2.2,1.4,6.83333333333333
6222,"female",15,1,1,6.83333333333333
6222,"female",16,2.6,1,6.83333333333333
6222,"female",17,2.5,1.2,6.83333333333333
6222,"female",18,3.9,1,6.83333333333333
6222,"female",19,3.1,1,6.83333333333333
6222,"female",20,3.8,1,6.83333333333333
6222,"female",21,3.1,1.2,6.83333333333333
6222,"female",22,1.7,1.4,6.83333333333333
6222,"female",23,1.6,1.7,6.83333333333333
6222,"female",24,2.7,1.4,6.83333333333333
6222,"female",25,3,1.1,6.83333333333333
6222,"female",26,2.4,1.1,6.83333333333333
6222,"female",27,3.7,1,6.83333333333333
6222,"female",28,2.4,2.8,6.83333333333333
6222,"female",29,1.9,1.2,6.83333333333333
6222,"female",30,2,1.3,6.83333333333333
6222,"female",31,2.8,1.2,6.83333333333333
6222,"female",32,2.6,1.2,6.83333333333333
6222,"female",33,2.4,1.8,6.83333333333333
6222,"female",34,3.4,1,6.83333333333333
6222,"female",35,2.1,2.3,6.83333333333333
6222,"female",36,3.3,1.1,6.83333333333333
6222,"female",37,2.5,1,6.83333333333333
6222,"female",38,2.5,1.8,6.83333333333333
6222,"female",39,2.8,2.1,6.83333333333333
6222,"female",40,2.3,2,6.83333333333333
6222,"female",41,2.7,1.4,6.83333333333333
6222,"female",42,3,1.6,6.83333333333333
6222,"female",43,2.3,1.1,6.83333333333333
6222,"female",44,2.9,1.2,6.83333333333333
6222,"female",45,2.2,1,6.83333333333333
6222,"female",46,3,1.2,6.83333333333333
6222,"female",47,2.4,1.2,6.83333333333333
6222,"female",48,3,1,6.83333333333333
6222,"female",49,2.4,1.4,6.83333333333333
6222,"female",50,2.7,1.4,6.83333333333333
6222,"female",51,2.5,1.5,6.83333333333333
6222,"female",52,2.1,1.4,6.83333333333333
6222,"female",53,3.4,1.2,6.83333333333333
6222,"female",54,4,1.1,6.83333333333333
6222,"female",55,2.4,1.6,6.83333333333333
6222,"female",56,2.7,1.1,6.83333333333333
6222,"female",57,2.9,1.2,6.83333333333333
6222,"female",58,3.2,1.2,6.83333333333333
6222,"female",59,3.2,1.3,6.83333333333333
6222,"female",60,2.9,1.4,6.83333333333333
6222,"female",61,2.7,1.3,6.83333333333333
6222,"female",62,2,1,6.83333333333333
6222,"female",63,3,1.3,6.83333333333333
6222,"female",64,3.1,1.6,6.83333333333333
6222,"female",65,2.7,1.4,6.83333333333333
6222,"female",66,2.7,2.1,6.83333333333333
6222,"female",67,2.3,1.9,6.83333333333333
6222,"female",68,3.2,1,6.83333333333333
6222,"female",69,2.4,1,6.83333333333333
6222,"female",70,2.4,1,6.83333333333333
6222,"female",71,2,1.5,6.83333333333333
6222,"female",72,2,1.2,6.83333333333333
6222,"female",73,2.2,1.1,6.83333333333333
6222,"female",74,2.8,1.1,6.83333333333333
6222,"female",75,3.4,1,6.83333333333333
6222,"female",76,2.6,1.4,6.83333333333333
6222,"female",77,3.1,1.1,6.83333333333333
6222,"female",78,2.6,1,6.83333333333333
6222,"female",79,2.4,1,6.83333333333333
6222,"female",80,3,1,6.83333333333333
6222,"female",81,2.8,1,6.83333333333333
6222,"female",82,2.8,1.1,6.83333333333333
6222,"female",83,2.6,1,6.83333333333333
6222,"female",84,2.8,1,6.83333333333333
6222,"female",85,3.4,1,6.83333333333333
6222,"female",86,3.4,1,6.83333333333333
6222,"female",87,2.7,2,6.83333333333333
6222,"female",88,2.8,1.2,6.83333333333333
6222,"female",89,3.2,1,6.83333333333333
6222,"female",90,2,1.2,6.83333333333333
6222,"female",91,2.8,1.9,6.83333333333333
6222,"female",92,2.5,1.1,6.83333333333333
6241,"male",1,1.9,2.9,6.66666666666667
6241,"male",2,2.6,1.2,6.66666666666667
6241,"male",3,2.5,1,6.66666666666667
6241,"male",4,2.4,1,6.66666666666667
6241,"male",5,2.1,2.3,6.66666666666667
6241,"male",6,3.4,1.3,6.66666666666667
6241,"male",7,2.7,1.7,6.66666666666667
6241,"male",8,3.6,1.2,6.66666666666667
6241,"male",9,3.2,1.4,6.66666666666667
6241,"male",10,2.1,1.1,6.66666666666667
6241,"male",11,1.8,2.5,6.66666666666667
6241,"male",12,2,2.7,6.66666666666667
6241,"male",13,2.3,1.3,6.66666666666667
6241,"male",14,2.4,1.1,6.66666666666667
6241,"male",15,1.7,1.7,6.66666666666667
6241,"male",16,1.5,2.5,6.66666666666667
6241,"male",17,2.6,1.2,6.66666666666667
6241,"male",18,2.1,2.5,6.66666666666667
6241,"male",19,2.9,1.1,6.66666666666667
6241,"male",20,2.7,1.2,6.66666666666667
6241,"male",21,2.6,1.2,6.66666666666667
6241,"male",22,3.1,2,6.66666666666667
6241,"male",23,3.5,1.3,6.66666666666667
6241,"male",24,2,2.4,6.66666666666667
6241,"male",25,2.4,2.7,6.66666666666667
6241,"male",26,2.5,2.4,6.66666666666667
6241,"male",27,2.7,1.4,6.66666666666667
6241,"male",28,2.2,2.8,6.66666666666667
6242,"female",1,1.7,3.9,7
6242,"female",2,4.2,1,7
6242,"female",3,2.2,1,7
6242,"female",4,2.7,1,7
6242,"female",5,3.6,1,7
6242,"female",6,2,1,7
6242,"female",7,2.2,1,7
6242,"female",8,3.8,1,7
6242,"female",9,3.8,1,7
6242,"female",10,2.8,1,7
6242,"female",11,3,1,7
6242,"female",12,3.1,1.6,7
6242,"female",13,2.1,1,7
6242,"female",14,2.6,1,7
6242,"female",15,2.6,1,7
6242,"female",16,2.6,1,7
6242,"female",17,3.3,1,7
6242,"female",18,2.6,1,7
6242,"female",19,2.7,1,7
6242,"female",20,2.3,1,7
6242,"female",21,2.9,1,7
6242,"female",22,2.4,1,7
6242,"female",23,3.3,1,7
6242,"female",24,2.9,1,7
6242,"female",25,2.7,1,7
6242,"female",26,2.6,1,7
6242,"female",27,3.3,1,7
6242,"female",28,2.5,1,7
6251,"male",1,2.67,1.5,5.66666666666667
6251,"male",2,3.1,1.2,5.66666666666667
6251,"male",3,3,1,5.66666666666667
6251,"male",4,2.8,1,5.66666666666667
6251,"male",5,3.1,1,5.66666666666667
6251,"male",6,3.2,1.1,5.66666666666667
6251,"male",7,3.2,1,5.66666666666667
6251,"male",8,3,1.2,5.66666666666667
6251,"male",9,2.7,1.3,5.66666666666667
6251,"male",10,3.1,1.2,5.66666666666667
6251,"male",11,2.1,1,5.66666666666667
6251,"male",12,2.3,1,5.66666666666667
6251,"male",13,2.4,1,5.66666666666667
6251,"male",14,3,1.3,5.66666666666667
6251,"male",15,2.9,1.2,5.66666666666667
6251,"male",16,3.3,1.1,5.66666666666667
6251,"male",17,3,1,5.66666666666667
6251,"male",18,2.6,1,5.66666666666667
6251,"male",19,2.4,1,5.66666666666667
6251,"male",20,3,1,5.66666666666667
6251,"male",21,2.7,1,5.66666666666667
6251,"male",22,2.8,1,5.66666666666667
6251,"male",23,2.8,1,5.66666666666667
6251,"male",24,2.9,1,5.66666666666667
6251,"male",25,2.5,1,5.66666666666667
6251,"male",26,2.8,1.2,5.66666666666667
6251,"male",27,2.9,1,5.66666666666667
6251,"male",28,3.2,1,5.66666666666667
6251,"male",29,3.8,1,5.66666666666667
6251,"male",30,3.4,1,5.66666666666667
6251,"male",31,3,1,5.66666666666667
6251,"male",32,3,1.2,5.66666666666667
6251,"male",33,2.8,1,5.66666666666667
6251,"male",34,3,1,5.66666666666667
6251,"male",35,2.4,1,5.66666666666667
6251,"male",36,2.8,1,5.66666666666667
6251,"male",37,1.9,1.1,5.66666666666667
6251,"male",38,2,1,5.66666666666667
6251,"male",39,2.7,1,5.66666666666667
6251,"male",40,2.3,1,5.66666666666667
6251,"male",41,2.8,1,5.66666666666667
6251,"male",42,2.7,1.1,5.66666666666667
6251,"male",43,2.6,1,5.66666666666667
6251,"male",44,2.3,1,5.66666666666667
6251,"male",45,2.2,1,5.66666666666667
6251,"male",46,2.3,1,5.66666666666667
6251,"male",47,2.6,1,5.66666666666667
6251,"male",48,2.6,1,5.66666666666667
6251,"male",49,2.9,1,5.66666666666667
6251,"male",50,2.5,1,5.66666666666667
6251,"male",51,2,1,5.66666666666667
6251,"male",52,2,1,5.66666666666667
6251,"male",53,2.1,1,5.66666666666667
6251,"male",54,2.3,1,5.66666666666667
6251,"male",55,2.3,1.1,5.66666666666667
6251,"male",56,1.7,1,5.66666666666667
6251,"male",57,1.8,1,5.66666666666667
6251,"male",58,1.6,1,5.66666666666667
6251,"male",59,2.9,1,5.66666666666667
6251,"male",60,1.9,1,5.66666666666667
6251,"male",61,2.6,1,5.66666666666667
6251,"male",62,2.5,1,5.66666666666667
6251,"male",63,2.2,1,5.66666666666667
6251,"male",64,2.2,1,5.66666666666667
6251,"male",65,1.9,1,5.66666666666667
6251,"male",66,1.9,1,5.66666666666667
6251,"male",67,1.8,1,5.66666666666667
6251,"male",68,2.6,1,5.66666666666667
6251,"male",69,2.4,1,5.66666666666667
6251,"male",70,1.9,1,5.66666666666667
6251,"male",71,2.3,1,5.66666666666667
6251,"male",72,1.9,1,5.66666666666667
6251,"male",73,2,1,5.66666666666667
6251,"male",74,2.4,1,5.66666666666667
6251,"male",75,1.7,1,5.66666666666667
6251,"male",76,1.8,1.1,5.66666666666667
6251,"male",77,2.3,1,5.66666666666667
6251,"male",78,1.8,1,5.66666666666667
6251,"male",79,1.7,1.1,5.66666666666667
6251,"male",80,2.2,1,5.66666666666667
6251,"male",81,2,1,5.66666666666667
6251,"male",82,2.3,1,5.66666666666667
6251,"male",83,1.9,1,5.66666666666667
6251,"male",84,1.6,1.1,5.66666666666667
6251,"male",85,1.8,1,5.66666666666667
6251,"male",86,1.8,1,5.66666666666667
6251,"male",87,2.2,1,5.66666666666667
6251,"male",88,2.4,1,5.66666666666667
6251,"male",89,2.2,1,5.66666666666667
6251,"male",90,2,1,5.66666666666667
6251,"male",91,2.6,1.1,5.66666666666667
6252,"female",1,3.2,1.2,5.16666666666667
6252,"female",2,3.3,1,5.16666666666667
6252,"female",3,3.9,1.1,5.16666666666667
6252,"female",4,4.8,1.1,5.16666666666667
6252,"female",5,4,1,5.16666666666667
6252,"female",6,3.5,1,5.16666666666667
6252,"female",7,3.7,1,5.16666666666667
6252,"female",8,4.3,1.1,5.16666666666667
6252,"female",9,3.5,1.4,5.16666666666667
6252,"female",10,3.2,1,5.16666666666667
6252,"female",11,4.4,1,5.16666666666667
6252,"female",12,3.7,1,5.16666666666667
6252,"female",13,3.2,1,5.16666666666667
6252,"female",14,3.8,1.1,5.16666666666667
6252,"female",15,3.3,1.3,5.16666666666667
6252,"female",16,3.6,1.1,5.16666666666667
6252,"female",17,3.9,1,5.16666666666667
6252,"female",18,3.2,1,5.16666666666667
6252,"female",19,3.7,1,5.16666666666667
6252,"female",20,3.1,1,5.16666666666667
6252,"female",21,3.9,1.2,5.16666666666667
6252,"female",22,3.3,1.2,5.16666666666667
6252,"female",23,3.2,1.1,5.16666666666667
6252,"female",24,3.3,1,5.16666666666667
6252,"female",25,3.9,1,5.16666666666667
6252,"female",26,3.9,1,5.16666666666667
6252,"female",27,3,1,5.16666666666667
6252,"female",28,3.6,1,5.16666666666667
6252,"female",29,3.1,1,5.16666666666667
6252,"female",30,3.6,1,5.16666666666667
6252,"female",31,4.1,1,5.16666666666667
6252,"female",32,2.9,1,5.16666666666667
6252,"female",33,3.8,1,5.16666666666667
6252,"female",34,3.6,1,5.16666666666667
6252,"female",35,3.8,1.1,5.16666666666667
6252,"female",36,3.7,1,5.16666666666667
6252,"female",37,3.1,1.2,5.16666666666667
6252,"female",38,3.6,1.1,5.16666666666667
6252,"female",39,3.2,1,5.16666666666667
6252,"female",40,3,1,5.16666666666667
6252,"female",41,3.6,1,5.16666666666667
6252,"female",42,3.9,1,5.16666666666667
6252,"female",43,3,1,5.16666666666667
6252,"female",44,3.2,1,5.16666666666667
6252,"female",45,3.6,1,5.16666666666667
6252,"female",46,3,1,5.16666666666667
6252,"female",47,4,1,5.16666666666667
6252,"female",48,4,1.3,5.16666666666667
6252,"female",49,3.8,1.1,5.16666666666667
6252,"female",50,4,1,5.16666666666667
6252,"female",51,3.8,1.1,5.16666666666667
6252,"female",52,3.4,1,5.16666666666667
6252,"female",53,3.4,1,5.16666666666667
6252,"female",54,3.3,1,5.16666666666667
6252,"female",55,2.9,1,5.16666666666667
6252,"female",56,3.1,1.2,5.16666666666667
6252,"female",57,4,1,5.16666666666667
6252,"female",58,3.9,1,5.16666666666667
6252,"female",59,4,1,5.16666666666667
6252,"female",60,3.2,1,5.16666666666667
6252,"female",61,3.1,1,5.16666666666667
6252,"female",62,3,1,5.16666666666667
6252,"female",63,3.5,1.4,5.16666666666667
6252,"female",64,4.1,1,5.16666666666667
6252,"female",65,3.8,1.3,5.16666666666667
6252,"female",66,4.7,1,5.16666666666667
6252,"female",67,4.7,1,5.16666666666667
6252,"female",68,3.9,1,5.16666666666667
6252,"female",69,3,1,5.16666666666667
6252,"female",70,3.8,1,5.16666666666667
6252,"female",71,2.8,1,5.16666666666667
6252,"female",72,3,1,5.16666666666667
6252,"female",73,3.7,1,5.16666666666667
6252,"female",74,3.1,1,5.16666666666667
6252,"female",75,3,1,5.16666666666667
6252,"female",76,2.8,1,5.16666666666667
6252,"female",77,3.6,1,5.16666666666667
6252,"female",78,3.2,1,5.16666666666667
6252,"female",79,3.6,1.1,5.16666666666667
6252,"female",80,4,1,5.16666666666667
6252,"female",81,3.4,1,5.16666666666667
6252,"female",82,3.6,1,5.16666666666667
6252,"female",83,3.9,1,5.16666666666667
6252,"female",84,3.2,1,5.16666666666667
6252,"female",85,3.6,1,5.16666666666667
6252,"female",86,4,1,5.16666666666667
6252,"female",87,3.9,1,5.16666666666667
6252,"female",88,3.2,1.2,5.16666666666667
6252,"female",89,3.7,1.1,5.16666666666667
6252,"female",90,3.8,1.1,5.16666666666667
6281,"male",1,3.9,2,6.16666666666667
6281,"male",2,4,1.4,6.16666666666667
6281,"male",3,2,2.7,6.16666666666667
6281,"male",4,2.3,1.8,6.16666666666667
6281,"male",5,3,1.8,6.16666666666667
6281,"male",6,2.5,3.1,6.16666666666667
6281,"male",7,2.9,2.2,6.16666666666667
6281,"male",8,2.4,2.2,6.16666666666667
6281,"male",9,2.3,2.7,6.16666666666667
6281,"male",10,2,2.8,6.16666666666667
6281,"male",11,1.2,3.4,6.16666666666667
6281,"male",12,1.3,3.9,6.16666666666667
6281,"male",13,1.4,2.8,6.16666666666667
6281,"male",14,1.1,3.6,6.16666666666667
6281,"male",15,1.6,3.6,6.16666666666667
6281,"male",16,1.1,3.9,6.16666666666667
6281,"male",17,1.9,3.8,6.16666666666667
6281,"male",18,3,1.8,6.16666666666667
6281,"male",19,3,1.9,6.16666666666667
6281,"male",20,2.8,2.3,6.16666666666667
6281,"male",21,2.8,1.9,6.16666666666667
6281,"male",22,2.3,2.5,6.16666666666667
6281,"male",23,1.9,3.5,6.16666666666667
6281,"male",24,1,3.8,6.16666666666667
6281,"male",25,2,3.8,6.16666666666667
6281,"male",26,1.6,3.6,6.16666666666667
6281,"male",27,3.8,2.1,6.16666666666667
6281,"male",28,2.3,3.4,6.16666666666667
6281,"male",29,1.5,3.4,6.16666666666667
6281,"male",30,1.5,3.3,6.16666666666667
6281,"male",31,4,2,6.16666666666667
6282,"female",1,2,1.4,6.83333333333333
6282,"female",2,3,1,6.83333333333333
6282,"female",3,1.2,1.6,6.83333333333333
6282,"female",4,2,1.2,6.83333333333333
6282,"female",5,1.3,1.5,6.83333333333333
6282,"female",6,2.9,1,6.83333333333333
6282,"female",7,2.7,1,6.83333333333333
6282,"female",8,2.2,1,6.83333333333333
6282,"female",9,1.7,1.5,6.83333333333333
6282,"female",10,2.8,1.3,6.83333333333333
6282,"female",11,1.9,1.3,6.83333333333333
6282,"female",12,1.8,1.2,6.83333333333333
6282,"female",13,1.8,1.5,6.83333333333333
6282,"female",14,1.9,1.3,6.83333333333333
6282,"female",15,1.4,1.2,6.83333333333333
6282,"female",16,1.1,1.5,6.83333333333333
6282,"female",17,2,1.1,6.83333333333333
6282,"female",18,2.1,1.2,6.83333333333333
6282,"female",19,2,1,6.83333333333333
6282,"female",20,2.3,1,6.83333333333333
6282,"female",21,2.4,1,6.83333333333333
6282,"female",22,1.9,1.3,6.83333333333333
6282,"female",23,1.7,1,6.83333333333333
6282,"female",24,1.6,1.2,6.83333333333333
6282,"female",25,1.5,1.2,6.83333333333333
6282,"female",26,1.5,1.1,6.83333333333333
6282,"female",27,2.2,1,6.83333333333333
6282,"female",28,1.7,1.3,6.83333333333333
6282,"female",29,1.7,1.6,6.83333333333333
6282,"female",30,2.7,1.5,6.83333333333333
6282,"female",31,2.6,1,6.83333333333333
6301,"male",1,3.6,1,7
6301,"male",2,3.6,1,7
6301,"male",3,3.8,1,7
6301,"male",4,2.8,1,7
6301,"male",5,3.9,1.4,7
6301,"male",6,2.3,1,7
6301,"male",7,4.8,1,7
6301,"male",8,2.7,1,7
6301,"male",9,2.4,1.8,7
6301,"male",10,2.8,1.2,7
6301,"male",11,1.5,1.1,7
6301,"male",12,2.9,1,7
6301,"male",13,3.1,1,7
6301,"male",14,3.5,1,7
6301,"male",15,3.5,1,7
6301,"male",16,3.7,1.3,7
6301,"male",17,4,1.2,7
6301,"male",18,4,1.1,7
6301,"male",19,3.7,1,7
6301,"male",20,3.1,1,7
6301,"male",21,3.9,1,7
6301,"male",22,3,1.2,7
6301,"male",23,2.6,1.4,7
6301,"male",24,3,1.2,7
6301,"male",25,3.4,1.2,7
6301,"male",26,3.8,1,7
6301,"male",27,4.2,1.1,7
6301,"male",28,3.8,1,7
6301,"male",29,2.7,1.1,7
6301,"male",30,3.7,1,7
6301,"male",31,2.8,1,7
6301,"male",32,3,1,7
6302,"female",1,2.6,1,6.33333333333333
6302,"female",2,3.5,1,6.33333333333333
6302,"female",3,3.2,1,6.33333333333333
6302,"female",4,4.2,1.3,6.33333333333333
6302,"female",5,2.9,1.8,6.33333333333333
6302,"female",6,3.8,1,6.33333333333333
6302,"female",7,3.9,1,6.33333333333333
6302,"female",8,4.4,1,6.33333333333333
6302,"female",9,4.8,1,6.33333333333333
6302,"female",10,4.9,1,6.33333333333333
6302,"female",11,4.9,1,6.33333333333333
6302,"female",12,4.8,1,6.33333333333333
6302,"female",13,4.8,1,6.33333333333333
6302,"female",14,5,1,6.33333333333333
6302,"female",15,5,1,6.33333333333333
6302,"female",16,5,1,6.33333333333333
6302,"female",17,4.9,1,6.33333333333333
6302,"female",18,5,1,6.33333333333333
6302,"female",19,4.4,1.6,6.33333333333333
6302,"female",20,4.4,1,6.33333333333333
6302,"female",21,4.8,1,6.33333333333333
6302,"female",22,5,1,6.33333333333333
6302,"female",23,4.7,1,6.33333333333333
6302,"female",24,5,1,6.33333333333333
6302,"female",25,3.8,1,6.33333333333333
6302,"female",26,4.7,1,6.33333333333333
6302,"female",27,3.4,1.9,6.33333333333333
6302,"female",28,4.9,1,6.33333333333333
6302,"female",29,4.9,1,6.33333333333333
6302,"female",30,3.9,1.2,6.33333333333333
6302,"female",31,3.8,1.2,6.33333333333333
6302,"female",32,3.7,1,6.33333333333333
6311,"male",1,2.8,1.6,6.5
6311,"male",2,2.6,1.4,6.5
6311,"male",3,2.9,2.2,6.5
6311,"male",4,3,2.4,6.5
6311,"male",5,1.9,2.4,6.5
6311,"male",6,2.4,1.4,6.5
6311,"male",7,2.5,1.4,6.5
6311,"male",8,3.7,1.3,6.5
6311,"male",9,2.2,1.3,6.5
6311,"male",10,2.2,1.3,6.5
6311,"male",11,3.3,1.6,6.5
6311,"male",12,2.9,1.2,6.5
6311,"male",13,2.8,1.4,6.5
6311,"male",14,2.6,3.3,6.5
6311,"male",15,2.5,2.5,6.5
6311,"male",16,2.3,2.3,6.5
6311,"male",17,2.2,2,6.5
6311,"male",18,3.6,1.1,6.5
6311,"male",19,2.5,1.1,6.5
6311,"male",20,2.6,2.5,6.5
6311,"male",21,2.5,3.6,6.5
6311,"male",22,3.2,1.8,6.5
6311,"male",23,2.4,3.1,6.5
6311,"male",24,2.8,1.4,6.5
6311,"male",25,4.1,1.6,6.5
6311,"male",26,2.2,3.2,6.5
6311,"male",27,2.3,1.9,6.5
6311,"male",28,2,4.1,6.5
6311,"male",29,4,2.2,6.5
6311,"male",30,1.7,2.7,6.5
6311,"male",31,2.9,1.6,6.5
6311,"male",32,2.7,1.5,6.5
6311,"male",33,2,2.4,6.5
6311,"male",34,3.5,1.2,6.5
6311,"male",35,3.3,1.6,6.5
6311,"male",36,2.9,2.7,6.5
6311,"male",37,2.1,1.7,6.5
6311,"male",38,2.5,1.7,6.5
6311,"male",39,2.4,1.3,6.5
6311,"male",40,3.6,2.7,6.5
6311,"male",42,3.2,1.1,6.5
6311,"male",43,2.3,1.5,6.5
6311,"male",44,2.2,1.2,6.5
6311,"male",45,2.6,1.2,6.5
6311,"male",46,3.3,1.7,6.5
6311,"male",47,2,1.1,6.5
6311,"male",48,2.1,1.5,6.5
6311,"male",49,3.3,1.3,6.5
6311,"male",50,2.6,1.2,6.5
6311,"male",51,3.7,1.1,6.5
6311,"male",52,1.9,1.2,6.5
6311,"male",53,2.3,1.9,6.5
6311,"male",54,2.7,1.4,6.5
6311,"male",55,3.2,1.3,6.5
6311,"male",56,3.1,1.4,6.5
6311,"male",57,2.7,1.6,6.5
6311,"male",58,2.2,1.2,6.5
6311,"male",59,1.8,1.5,6.5
6311,"male",60,2.1,1.5,6.5
6311,"male",61,2.6,1.1,6.5
6312,"female",1,2.8,1.4,7
6312,"female",2,1.6,1.1,7
6312,"female",3,2.2,1.3,7
6312,"female",4,3.1,1.2,7
6312,"female",5,2.7,1.4,7
6312,"female",6,3,1.1,7
6312,"female",7,2.7,1.5,7
6312,"female",8,3,1.2,7
6312,"female",9,3.4,1,7
6312,"female",10,3,1.1,7
6312,"female",11,3,1.3,7
6312,"female",12,3.8,1.4,7
6312,"female",13,3.4,1.2,7
6312,"female",14,2.8,1,7
6312,"female",15,3.7,1.4,7
6312,"female",16,1.7,1.3,7
6312,"female",17,3,1,7
6312,"female",18,3.1,1.2,7
6312,"female",19,3.9,1.3,7
6312,"female",20,1.7,1.1,7
6312,"female",21,2.8,1.2,7
6312,"female",22,2.7,1.1,7
6312,"female",23,3.2,1.4,7
6312,"female",24,2.2,2.4,7
6312,"female",25,3.5,1.3,7
6312,"female",26,1.8,1.7,7
6312,"female",27,2.8,1.6,7
6312,"female",28,1.4,1.6,7
6312,"female",29,3.8,1.2,7
6312,"female",30,2.9,1.6,7
6312,"female",31,2.3,1.5,7
6312,"female",32,3.6,1.2,7
6312,"female",33,1.4,2.3,7
6312,"female",34,3.5,1.9,7
6312,"female",35,2.5,1.9,7
6312,"female",36,1.8,2.5,7
6312,"female",37,1.8,1.2,7
6312,"female",38,2.8,2.1,7
6312,"female",39,3.1,2.4,7
6312,"female",40,2.8,3.2,7
6312,"female",41,2.9,1.3,7
6312,"female",42,4.5,1.3,7
6312,"female",43,1.8,1,7
6312,"female",44,5,1.4,7
6312,"female",45,3.1,1.7,7
6312,"female",46,3,2.1,7
6312,"female",47,2.8,1.9,7
6312,"female",48,2.7,1.8,7
6312,"female",49,4.1,1.6,7
6312,"female",50,1.5,1.8,7
6312,"female",51,1.4,2.6,7
6312,"female",52,2.1,1.3,7
6312,"female",53,3.6,1.1,7
6312,"female",54,2.6,1.4,7
6312,"female",55,3.2,1.7,7
6312,"female",56,1.4,1.3,7
6312,"female",57,3.3,2.6,7
6312,"female",58,3.5,2.8,7
6312,"female",59,1.7,2.1,7
6312,"female",60,1.3,1.6,7
6312,"female",61,2.7,1.5,7
6321,"male",1,2.9,1.3,6.5
6321,"male",2,2.9,1.3,6.5
6321,"male",3,3.8,1.2,6.5
6321,"male",4,2.2,1,6.5
6321,"male",5,1.9,1,6.5
6321,"male",6,2.5,1,6.5
6321,"male",7,1.7,1,6.5
6321,"male",8,1.8,2.5,6.5
6321,"male",9,1,1.7,6.5
6321,"male",10,2.5,1,6.5
6321,"male",11,2.8,1.1,6.5
